,primary key,target values,probability
20371,9020372,0,5.851423801109517e-05
20372,9020373,0,8.168239262640847e-06
20373,9020374,0,6.144559306671194e-05
20374,9020375,0,2.6280764253725344e-05
20375,9020376,0,3.459134206904304e-05
20376,9020377,0,0.0007704068930367726
20377,9020378,0,0.0012770956206378781
20378,9020379,0,0.00027964520689772744
20379,9020380,0,0.0008359330275246558
20380,9020381,0,8.803565673584632e-05
20381,9020382,0,3.756825943964616e-05
20382,9020383,0,4.639461903269117e-06
20383,9020384,0,1.0313730754660831e-05
20384,9020385,0,1.4651351606020858e-05
20385,9020386,0,4.126768724024072e-06
20386,9020387,0,1.7224796692527795e-06
20387,9020388,0,1.8236484360854786e-05
20388,9020389,0,4.235964234507502e-05
20389,9020390,0,8.197891520448014e-06
20390,9020391,0,3.801252475742301e-05
20391,9020392,0,0.00017308373246428796
20392,9020393,0,2.2615485508342052e-05
20393,9020394,0,7.909307491991378e-06
20394,9020395,0,3.45069352629595e-05
20395,9020396,0,2.2984726014211026e-06
20396,9020397,0,3.376077909508162e-05
20397,9020398,0,1.5018366024188336e-05
20398,9020399,0,0.00015363238484826782
20399,9020400,0,2.6357946226541848e-05
20400,9020401,0,2.10400738969269e-06
20401,9020402,0,2.838737473982801e-06
20402,9020403,0,2.516626735695436e-06
20403,9020404,0,0.0006043390125689339
20404,9020405,0,0.014968166276182268
20405,9020406,0,3.591015788903549e-05
20406,9020407,0,1.890433782878817e-06
20407,9020408,0,0.00018820842466085952
20408,9020409,0,5.255001849044746e-05
20409,9020410,0,6.820208705601554e-05
20410,9020411,0,2.9290615844816636e-06
20411,9020412,0,8.022930601195213e-06
20412,9020413,0,6.213286812317044e-05
20413,9020414,0,9.123946772674918e-05
20414,9020415,0,0.0010648194770000957
20415,9020416,0,0.0005194783583246721
20416,9020417,0,1.6196493298527158e-05
20417,9020418,0,3.196255539918705e-05
20418,9020419,0,0.00011071980374031537
20419,9020420,0,1.5101507001948796e-05
20420,9020421,0,7.246889476815844e-06
20421,9020422,0,1.7458688575475235e-05
20422,9020423,0,0.0012500952985760381
20423,9020424,0,9.267755652243096e-05
20424,9020425,0,1.1584170816443543e-05
20425,9020426,0,5.211923701123019e-05
20426,9020427,0,0.0002702611051386051
20427,9020428,0,1.733861685812678e-05
20428,9020429,0,0.005658506455570795
20429,9020430,0,1.6904195893178048e-05
20430,9020431,0,1.6172245828104807e-05
20431,9020432,0,6.4270627394118845e-06
20432,9020433,0,5.164076652422848e-06
20433,9020434,0,3.2092569748510385e-05
20434,9020435,0,0.00021481558930959405
20435,9020436,0,1.1997586162687458e-05
20436,9020437,0,0.0009755477488319287
20437,9020438,0,2.609947304362331e-06
20438,9020439,0,1.8051246245064037e-05
20439,9020440,0,0.00015029257848791887
20440,9020441,0,6.546443523997534e-06
20441,9020442,0,7.697489206653173e-05
20442,9020443,0,4.2608102560525755e-05
20443,9020444,0,2.329272622638886e-06
20444,9020445,0,1.3508616537875119e-05
20445,9020446,0,7.372665102908938e-05
20446,9020447,0,4.329929275082168e-05
20447,9020448,0,2.338614156313419e-06
20448,9020449,0,1.4490772920024248e-05
20449,9020450,0,9.129090566102678e-06
20450,9020451,0,1.3986862520412726e-05
20451,9020452,0,2.3341951796938886e-06
20452,9020453,0,3.461795682981064e-06
20453,9020454,0,7.721755927997276e-06
20454,9020455,0,0.0002028384650506376
20455,9020456,0,4.02067407193195e-05
20456,9020457,0,1.9008609707432172e-06
20457,9020458,0,1.9384967754817034e-05
20458,9020459,0,3.93490516414175e-05
20459,9020460,0,7.156142887900893e-06
20460,9020461,0,2.5075699681627083e-05
20461,9020462,0,8.374409383529653e-06
20462,9020463,0,5.194227790079098e-05
20463,9020464,0,0.00012286219658148666
20464,9020465,0,2.6591303060061716e-05
20465,9020466,0,5.611604654589019e-06
20466,9020467,0,0.00012640299119577448
20467,9020468,0,4.105225818909265e-05
20468,9020469,0,3.4438434031687747e-06
20469,9020470,0,0.0012414883491856763
20470,9020471,0,1.165822557002264e-06
20471,9020472,0,2.9290615844816636e-06
20472,9020473,0,5.797876731348848e-05
20473,9020474,0,0.00036946548512609395
20474,9020475,0,2.095239644573533e-05
20475,9020476,0,1.9726165859916327e-05
20476,9020477,0,0.0011983098118507917
20477,9020478,0,6.625501438550653e-05
20478,9020479,0,4.039932712894271e-06
20479,9020480,0,7.181498722473206e-06
20480,9020481,0,7.907321724765607e-06
20481,9020482,0,2.955455726422045e-05
20482,9020483,0,0.0001905250753777591
20483,9020484,0,2.790810961897775e-05
20484,9020485,0,1.5641980372419602e-06
20485,9020486,0,5.2217872157807175e-06
20486,9020487,0,2.1094433537081795e-05
20487,9020488,0,1.5318793670420005e-05
20488,9020489,0,4.2499924720043256e-05
20489,9020490,0,4.065827127241571e-06
20490,9020491,0,0.0001744932766610316
20491,9020492,0,2.4318108698003994e-05
20492,9020493,0,1.532696458583017e-05
20493,9020494,0,9.558368434414568e-06
20494,9020495,0,5.552507603077178e-05
20495,9020496,0,2.9111519504550678e-06
20496,9020497,0,5.276025999566638e-06
20497,9020498,0,0.0002629443879912529
20498,9020499,0,1.2544017889819424e-06
20499,9020500,0,0.00019476056142797135
20500,9020501,0,2.2206952064801366e-05
20501,9020502,0,3.9243924334554525e-05
20502,9020503,0,2.1189547501140834e-06
20503,9020504,0,1.3715335461269132e-05
20504,9020505,0,0.000280895143444669
20505,9020506,0,2.136786635302745e-06
20506,9020507,0,0.0005969916092370313
20507,9020508,0,7.772598941905698e-05
20508,9020509,0,3.3324628640080754e-06
20509,9020510,0,2.0575316087385523e-06
20510,9020511,0,1.485670197096878e-05
20511,9020512,0,0.0002581839719176429
20512,9020513,0,4.634353609230613e-06
20513,9020514,0,3.522174927436838e-05
20514,9020515,0,0.14330289697624446
20515,9020516,0,1.6036368759173344e-05
20516,9020517,0,2.208719122708241e-06
20517,9020518,0,1.4179123314769451e-05
20518,9020519,0,8.727561512448366e-05
20519,9020520,0,6.811839711214274e-06
20520,9020521,0,1.0100427991701272e-05
20521,9020522,0,4.830539963428179e-05
20522,9020523,0,3.3776733343126288e-06
20523,9020524,0,2.3851703469755147e-05
20524,9020525,0,4.476229697207366e-05
20525,9020526,0,6.410690990881083e-05
20526,9020527,0,1.7615068763901162e-05
20527,9020528,0,2.2661781835247e-05
20528,9020529,0,4.748657606155061e-06
20529,9020530,0,1.1610052978137841e-05
20530,9020531,0,0.000537593048514284
20531,9020532,0,4.708182953803852e-06
20532,9020533,0,7.216086207912955e-06
20533,9020534,0,6.923441332165054e-06
20534,9020535,0,2.5743145288909756e-05
20535,9020536,0,1.78944646241801e-05
20536,9020537,0,1.8087677847423294e-05
20537,9020538,0,3.214250566489476e-05
20538,9020539,0,1.9922074956494638e-05
20539,9020540,0,4.318575728137206e-06
20540,9020541,0,1.1989655715101874e-05
20541,9020542,0,0.00029458452372305497
20542,9020543,0,6.666003323623276e-06
20543,9020544,0,3.400957508329703e-06
20544,9020545,0,0.0001560388236807295
20545,9020546,0,2.498927749172296e-05
20546,9020547,0,0.00031683997005117916
20547,9020548,0,2.7971051929966275e-05
20548,9020549,0,1.0114669791204936e-05
20549,9020550,0,8.489846582599038e-06
20550,9020551,0,1.1614396282043666e-05
20551,9020552,0,5.4213698656278465e-05
20552,9020553,0,0.00018612621094450316
20553,9020554,0,5.708211698622665e-06
20554,9020555,0,1.3430883367591029e-05
20555,9020556,0,0.0005806138555543782
20556,9020557,0,6.5624005353969095e-06
20557,9020558,0,8.594270495587371e-06
20558,9020559,0,2.105666204708048e-05
20559,9020560,0,4.800187757397957e-05
20560,9020561,0,2.5699442416525014e-05
20561,9020562,0,8.210834278872817e-06
20562,9020563,0,7.338560086461573e-05
20563,9020564,0,6.673654390445348e-06
20564,9020565,0,3.34632322848005e-05
20565,9020566,0,5.2236526953427216e-05
20566,9020567,0,2.1039017028675094e-05
20567,9020568,0,0.0008073305404561873
20568,9020569,0,0.0004119205446819137
20569,9020570,0,2.1819769163957768e-05
20570,9020571,0,0.0005056831399133726
20571,9020572,0,0.00010010921153772001
20572,9020573,0,3.505300529903782e-05
20573,9020574,0,0.00014085506284296467
20574,9020575,0,1.6819746784643204e-05
20575,9020576,0,0.0002386619042158498
20576,9020577,0,2.4890993131679132e-05
20577,9020578,0,2.3831843998067933e-05
20578,9020579,0,3.7992463091961044e-05
20579,9020580,0,7.78877909862754e-05
20580,9020581,0,4.016019439668925e-06
20581,9020582,0,4.102537306192079e-06
20582,9020583,0,0.000439674646649981
20583,9020584,0,4.159818048277802e-05
20584,9020585,0,1.9933383303301687e-06
20585,9020586,0,9.577286304465241e-06
20586,9020587,0,0.0023667073885943746
20587,9020588,0,9.12797940816759e-06
20588,9020589,0,1.6412729464241017e-06
20589,9020590,0,2.379667765750284e-06
20590,9020591,0,3.0879154895383223e-06
20591,9020592,0,0.0001692823653745305
20592,9020593,0,1.4270605592966301e-05
20593,9020594,0,0.00014437668178643093
20594,9020595,0,3.4342412895847705e-05
20595,9020596,0,0.00028557966200133325
20596,9020597,0,9.935352348526406e-06
20597,9020598,0,3.520973012993495e-05
20598,9020599,0,2.5321201520063166e-05
20599,9020600,0,0.11464492395439667
20600,9020601,0,1.3746951252288875e-05
20601,9020602,0,3.3895212866898235e-05
20602,9020603,0,3.514901498828539e-05
20603,9020604,0,7.331982451071496e-06
20604,9020605,0,7.179870598922905e-05
20605,9020606,0,1.1545740440150683e-05
20606,9020607,0,4.9791376987684195e-06
20607,9020608,0,8.701720926740599e-05
20608,9020609,0,4.235790038648109e-05
20609,9020610,0,3.168360952654372e-06
20610,9020611,0,4.190120464538473e-06
20611,9020612,0,0.00047464360998294064
20612,9020613,0,4.639461903269117e-06
20613,9020614,0,4.056997334713285e-06
20614,9020615,0,0.00011657260329181343
20615,9020616,0,0.0008568738773305001
20616,9020617,0,0.0006122698680132879
20617,9020618,0,3.6980642480611784e-06
20618,9020619,0,6.537886753135991e-06
20619,9020620,0,3.487205299968703e-06
20620,9020621,0,0.00042892454933882396
20621,9020622,0,0.00029909108397273455
20622,9020623,0,5.21353244556148e-05
20623,9020624,0,4.033088072814371e-06
20624,9020625,0,3.8252289702513246e-05
20625,9020626,0,3.431803887623112e-05
20626,9020627,0,0.00023455552526930153
20627,9020628,0,3.681016137428633e-05
20628,9020629,0,0.0001112000312582253
20629,9020630,0,0.00019376285255694466
20630,9020631,0,0.00023195103158814108
20631,9020632,0,6.437007239916084e-06
20632,9020633,0,0.00010383401830999434
20633,9020634,0,0.00011836547578573343
20634,9020635,0,9.132741338968212e-05
20635,9020636,0,9.466986867056082e-06
20636,9020637,0,3.0139841100456454e-06
20637,9020638,0,2.2268907216781666e-05
20638,9020639,0,4.380529861016554e-06
20639,9020640,0,7.694454904399648e-05
20640,9020641,0,4.228276464236036e-05
20641,9020642,0,1.2526453566729995e-05
20642,9020643,0,1.0450390546956269e-05
20643,9020644,0,4.878569612363065e-05
20644,9020645,0,6.462776615489365e-05
20645,9020646,0,3.0646184994061537e-06
20646,9020647,0,0.0003821400581574759
20647,9020648,0,6.725901391818613e-05
20648,9020649,0,0.0001662230347157252
20649,9020650,0,3.003870642511491e-06
20650,9020651,0,8.970511686633137e-05
20651,9020652,0,4.1335132466536234e-06
20652,9020653,0,5.607321693968971e-05
20653,9020654,0,3.0351399389443804e-05
20654,9020655,0,9.779146677707036e-07
20655,9020656,0,0.0015383835809148919
20656,9020657,0,0.0003854222970369564
20657,9020658,0,0.0032249386381822094
20658,9020659,0,2.056245004470623e-05
20659,9020660,0,1.61243230926232e-05
20660,9020661,0,4.979595538105157e-06
20661,9020662,0,0.00045610386511498423
20662,9020663,0,1.707492553553337e-05
20663,9020664,0,2.429664546630999e-05
20664,9020665,0,1.0988583795628736e-05
20665,9020666,0,1.231955432857014e-05
20666,9020667,0,1.7419518839680163e-05
20667,9020668,0,0.0005324738438087852
20668,9020669,0,3.4500530472568e-06
20669,9020670,0,3.0789800685446513e-06
20670,9020671,0,9.852085065598683e-07
20671,9020672,0,1.7458688575475235e-05
20672,9020673,0,1.4924406126275396e-06
20673,9020674,0,3.1561721653414027e-05
20674,9020675,0,0.00017817323471860014
20675,9020676,0,5.5040035223243825e-05
20676,9020677,0,3.200656879495538e-06
20677,9020678,0,6.357605972592047e-06
20678,9020679,0,2.28135616528174e-06
20679,9020680,0,7.589911965751648e-06
20680,9020681,0,6.5224784216387156e-06
20681,9020682,0,2.0095734396119658e-05
20682,9020683,0,0.00030183993230600804
20683,9020684,0,0.00012319559248611745
20684,9020685,0,4.09863139700801e-06
20685,9020686,0,2.429004916257797e-06
20686,9020687,0,6.726297231334802e-06
20687,9020688,0,7.67079440021952e-05
20688,9020689,0,0.00031369148382591125
20689,9020690,0,5.651353168138751e-05
20690,9020691,0,3.007954737657864e-05
20691,9020692,0,1.3240800693123857e-06
20692,9020693,0,1.8309190385323548e-05
20693,9020694,0,0.0006506009581359267
20694,9020695,0,2.3182863251213282e-05
20695,9020696,0,3.24079708655412e-05
20696,9020697,0,1.0691977241870618e-05
20697,9020698,0,0.00010362843085424129
20698,9020699,0,1.630873322543264e-05
20699,9020700,0,1.614993161448037e-05
20700,9020701,0,1.319016552968003e-05
20701,9020702,0,0.00035365613529840013
20702,9020703,0,4.2206807750867016e-05
20703,9020704,0,0.00022620954920501754
20704,9020705,0,1.4648249024201587e-05
20705,9020706,0,9.193213881117637e-06
20706,9020707,0,3.1037802346968243e-06
20707,9020708,0,0.030268043554900682
20708,9020709,0,0.0001390030209881577
20709,9020710,0,5.140787105923043e-05
20710,9020711,0,4.776186630736311e-06
20711,9020712,0,8.819998116635708e-05
20712,9020713,0,1.3909727127664374e-06
20713,9020714,0,8.99942334116022e-05
20714,9020715,0,2.0223398254455923e-06
20715,9020716,0,2.154947110268306e-06
20716,9020717,0,0.0005753887069858759
20717,9020718,0,4.4212924499253725e-05
20718,9020719,0,2.3568947962709465e-05
20719,9020720,0,7.758930852561987e-06
20720,9020721,0,1.144713097361313e-05
20721,9020722,0,1.4288845333223943e-05
20722,9020723,0,9.127668518148505e-05
20723,9020724,0,2.9103824081688897e-05
20724,9020725,0,1.2361199899889587e-05
20725,9020726,0,9.204105674108174e-05
20726,9020727,0,2.2884323524129392e-05
20727,9020728,0,0.0002551310253099363
20728,9020729,0,4.7853448951567793e-05
20729,9020730,0,1.8795213340402689e-06
20730,9020731,0,0.00011945383334058905
20731,9020732,0,2.1748693344132517e-05
20732,9020733,0,0.00012421061098977823
20733,9020734,0,0.00011361337672716087
20734,9020735,0,9.09049242424095e-06
20735,9020736,0,1.401403504862448e-06
20736,9020737,0,0.00030804308736955254
20737,9020738,0,0.00022826154499528117
20738,9020739,0,6.77824325981466e-06
20739,9020740,0,1.0783937347410212e-05
20740,9020741,0,0.001108932358793456
20741,9020742,0,9.461620939823649e-06
20742,9020743,0,0.0001848536951136066
20743,9020744,0,8.63447208174571e-05
20744,9020745,0,3.403985413998779e-05
20745,9020746,0,0.0011505525266607651
20746,9020747,0,0.0002828607982997347
20747,9020748,0,9.011425926167642e-05
20748,9020749,0,7.178679386431948e-05
20749,9020750,0,1.569716716610363e-05
20750,9020751,0,0.00018248146633274612
20751,9020752,0,2.6300988560693464e-05
20752,9020753,0,2.678752649483555e-06
20753,9020754,0,6.966479345432893e-06
20754,9020755,0,0.00011295647896592418
20755,9020756,0,2.3413711050621494e-05
20756,9020757,0,6.079527990180982e-05
20757,9020758,0,7.004317476068674e-05
20758,9020759,0,0.0001837758265311028
20759,9020760,0,0.00010597570670684573
20760,9020761,0,1.673887839167463e-06
20761,9020762,0,2.8539353935506133e-05
20762,9020763,0,1.7657054946563298e-05
20763,9020764,0,2.8000007632469023e-06
20764,9020765,0,6.815552487099004e-06
20765,9020766,0,2.1436192685654232e-05
20766,9020767,0,1.3690188241644323e-05
20767,9020768,0,0.0002404751908656781
20768,9020769,0,3.854605643207132e-05
20769,9020770,0,2.3473569314352736e-06
20770,9020771,0,8.425163975158374e-05
20771,9020772,0,1.4375939508855259e-05
20772,9020773,0,1.850297994007815e-05
20773,9020774,0,4.8520485211741435e-05
20774,9020775,0,0.0009877816029256654
20775,9020776,0,6.630101565689443e-05
20776,9020777,0,0.04724638044368318
20777,9020778,0,0.00018195685691824314
20778,9020779,0,1.7756310892327397e-06
20779,9020780,0,1.2825500668575102e-06
20780,9020781,0,0.0004357525088507428
20781,9020782,0,2.9072143361873427e-06
20782,9020783,0,1.9927598476848422e-05
20783,9020784,0,1.1423769291413058e-05
20784,9020785,0,3.004490140260157e-06
20785,9020786,0,6.649571900731983e-05
20786,9020787,0,0.00014814258786978056
20787,9020788,0,7.69812942177627e-05
20788,9020789,0,5.1625301995835804e-05
20789,9020790,0,0.00018287032223264624
20790,9020791,0,0.00012654807471843094
20791,9020792,0,4.332835653655028e-06
20792,9020793,0,2.062359966318259e-06
20793,9020794,0,7.857397861046612e-05
20794,9020795,0,1.5137903207374615e-05
20795,9020796,0,7.85177258721328e-06
20796,9020797,0,0.00030810793409128176
20797,9020798,0,7.907070840156968e-05
20798,9020799,0,3.273661992565042e-06
20799,9020800,0,0.0001495535312770005
20800,9020801,0,3.291142186693613e-06
20801,9020802,0,0.0009618612605206767
20802,9020803,0,3.308464609394434e-05
20803,9020804,0,0.000173127948725386
20804,9020805,0,1.2613972139689626e-05
20805,9020806,0,0.00012373454712797164
20806,9020807,0,1.0810105878730379e-05
20807,9020808,0,8.058909579591623e-05
20808,9020809,0,1.5094974326478288e-05
20809,9020810,0,3.0934252381693263e-06
20810,9020811,0,0.009235900003037792
20811,9020812,0,6.90426274019445e-05
20812,9020813,0,4.394313010342109e-06
20813,9020814,0,0.0015821399790049973
20814,9020815,0,0.00010946532283699701
20815,9020816,0,2.3037605891862547e-05
20816,9020817,0,5.41903506928218e-06
20817,9020818,0,5.120797979392981e-06
20818,9020819,0,0.0001192203905521646
20819,9020820,0,2.0656542271442573e-05
20820,9020821,0,2.8903269418149348e-05
20821,9020822,0,0.00018869295973585068
20822,9020823,0,0.0008512125333502814
20823,9020824,0,0.0007957222201682169
20824,9020825,0,0.0004468623152953475
20825,9020826,0,8.601929321303625e-05
20826,9020827,0,0.0007212233985806989
20827,9020828,0,4.122332721273913e-05
20828,9020829,0,3.2410633501533447e-06
20829,9020830,0,2.8429152788275638e-05
20830,9020831,0,7.677215011465766e-05
20831,9020832,0,1.4335923846202238e-06
20832,9020833,0,5.348411010995477e-05
20833,9020834,0,4.062493100852221e-05
20834,9020835,0,1.8035980020927043e-06
20835,9020836,0,4.6981453811806714e-06
20836,9020837,0,1.2660947237387648e-05
20837,9020838,0,2.1551556053433557e-05
20838,9020839,0,5.638127894085066e-06
20839,9020840,0,0.00011604049138645295
20840,9020841,0,0.0003445300847126039
20841,9020842,0,6.070822897165941e-05
20842,9020843,0,0.0012574430493800266
20843,9020844,0,4.194878725589204e-05
20844,9020845,0,4.207040769539293e-05
20845,9020846,0,3.0159190775674887e-05
20846,9020847,0,9.310273899875915e-06
20847,9020848,0,1.2341170154987223e-05
20848,9020849,0,6.5475941979831476e-06
20849,9020850,0,1.4664331639850582e-05
20850,9020851,0,1.1324045399387016e-05
20851,9020852,0,0.000128081024367871
20852,9020853,0,1.4908424733348092e-05
20853,9020854,0,5.1066983986807045e-06
20854,9020855,0,8.946523925666455e-05
20855,9020856,0,0.0016204777355338436
20856,9020857,0,0.025636190833538276
20857,9020858,0,2.4235103330633815e-05
20858,9020859,0,1.324176999444969e-06
20859,9020860,0,0.00011955419597605108
20860,9020861,0,0.00017651390787422425
20861,9020862,0,8.955630141920113e-06
20862,9020863,0,3.163637729780079e-05
20863,9020864,0,4.4324220998752926e-05
20864,9020865,0,0.0004984213710630689
20865,9020866,0,3.642584164866724e-05
20866,9020867,0,1.0399686920260257e-06
20867,9020868,0,1.931390705325584e-05
20868,9020869,0,1.7364134305735262e-06
20869,9020870,0,0.0004661204107071409
20870,9020871,0,2.1013248176491485e-06
20871,9020872,0,2.6684035705531143e-05
20872,9020873,0,1.4285787863509723e-05
20873,9020874,0,4.7405443407593545e-05
20874,9020875,0,2.3502871432981527e-05
20875,9020876,0,1.3512916509029767e-05
20876,9020877,0,0.0007152885097084416
20877,9020878,0,2.9321769709886697e-06
20878,9020879,0,0.0001469246525902237
20879,9020880,0,2.9562361286416215e-06
20880,9020881,0,4.616240442799467e-06
20881,9020882,0,5.099238304467057e-05
20882,9020883,0,9.320438073951045e-06
20883,9020884,0,2.9291466088553183e-06
20884,9020885,0,1.6817391502135373e-05
20885,9020886,0,3.9510815666119085e-05
20886,9020887,0,6.168291930354855e-05
20887,9020888,0,1.5319235669528465e-06
20888,9020889,0,4.904409789519416e-05
20889,9020890,0,0.00041052318531546527
20890,9020891,0,6.210578336399172e-05
20891,9020892,0,0.0005491860809517503
20892,9020893,0,8.518464255608551e-06
20893,9020894,0,2.930003455890362e-06
20894,9020895,0,1.4338693465608737e-05
20895,9020896,0,5.085260758039247e-06
20896,9020897,0,0.03791195422511119
20897,9020898,0,0.07711085112987663
20898,9020899,0,2.572376023457646e-06
20899,9020900,0,1.1822272277718185e-05
20900,9020901,0,0.0010405710170740606
20901,9020902,0,4.811001271699347e-06
20902,9020903,0,2.505000858750211e-06
20903,9020904,0,3.628875553913078e-06
20904,9020905,0,0.000931194145738053
20905,9020906,0,2.0394888987453423e-05
20906,9020907,0,5.6964032984086215e-06
20907,9020908,0,2.252252732177858e-05
20908,9020909,0,0.0006385001471682554
20909,9020910,0,3.6363143648498733e-06
20910,9020911,0,0.0002316218299126811
20911,9020912,0,8.071812696301148e-05
20912,9020913,0,9.766253375683495e-06
20913,9020914,0,2.1636813767612886e-06
20914,9020915,0,0.00026749083423459146
20915,9020916,0,3.7519522032465694e-06
20916,9020917,0,6.385426930213464e-05
20917,9020918,0,4.0816107308109356e-05
20918,9020919,0,6.838610121746055e-05
20919,9020920,0,2.8589332686267874e-05
20920,9020921,0,1.6100175057250256e-05
20921,9020922,0,1.013281814009331e-05
20922,9020923,0,0.0001814464266825219
20923,9020924,0,3.406674831381766e-05
20924,9020925,0,1.0904726769291598e-05
20925,9020926,0,8.26474127286968e-06
20926,9020927,0,2.627633741794436e-05
20927,9020928,0,1.9454176335222656e-05
20928,9020929,0,8.007383845242895e-06
20929,9020930,0,1.1293888017608737e-05
20930,9020931,0,5.960682289130605e-06
20931,9020932,0,8.319600501295217e-06
20932,9020933,0,2.58884664281837e-06
20933,9020934,0,3.6373340596073594e-05
20934,9020935,0,0.0005348639742272481
20935,9020936,0,7.331982451071496e-06
20936,9020937,0,2.605757545369246e-05
20937,9020938,0,0.00015980547844666074
20938,9020939,0,5.338424001092735e-05
20939,9020940,0,1.6831175793437208e-06
20940,9020941,0,2.8632387349757412e-05
20941,9020942,0,2.1952918345183196e-05
20942,9020943,0,2.670447638697036e-05
20943,9020944,0,1.7487437316995927e-05
20944,9020945,0,3.116517867865607e-06
20945,9020946,0,0.00010068715125852387
20946,9020947,0,3.8955618134630486e-05
20947,9020948,0,0.00012203893124565883
20948,9020949,0,1.124267075927691e-05
20949,9020950,0,4.6174203676359285e-06
20950,9020951,0,4.638599277316012e-06
20951,9020952,0,2.3459084630808838e-06
20952,9020953,0,9.403015221366242e-05
20953,9020954,0,0.0015156423820998793
20954,9020955,0,0.00010263903529011053
20955,9020956,0,0.0002941948079611181
20956,9020957,0,3.739992684990757e-05
20957,9020958,0,3.7217286721642767e-06
20958,9020959,0,9.066764588866054e-06
20959,9020960,0,5.047477355334132e-05
20960,9020961,0,3.572951244645062e-06
20961,9020962,0,1.6484958020749987e-05
20962,9020963,0,1.2077335131093303e-05
20963,9020964,0,3.7652080373652976e-05
20964,9020965,0,8.802832994790998e-05
20965,9020966,0,2.0857460569968953e-05
20966,9020967,0,8.432621495673853e-05
20967,9020968,0,0.0026653133416051434
20968,9020969,0,7.908182275328467e-06
20969,9020970,0,3.9663914277517236e-05
20970,9020971,0,4.634353609230613e-06
20971,9020972,0,4.023998950352218e-06
20972,9020973,0,9.710522344813396e-06
20973,9020974,0,2.433531067478364e-05
20974,9020975,0,0.0001438848210716987
20975,9020976,0,2.3490825895960176e-06
20976,9020977,0,0.00011841655801509065
20977,9020978,0,7.639440489463681e-05
20978,9020979,0,0.00017157193175938696
20979,9020980,0,1.1637169895843784e-05
20980,9020981,0,8.877322665127735e-05
20981,9020982,0,3.349417280524094e-05
20982,9020983,0,1.3505680608355953e-05
20983,9020984,0,3.8956061957791224e-05
20984,9020985,0,9.607476486797381e-05
20985,9020986,0,0.024576367143486648
20986,9020987,0,0.00018501575616826057
20987,9020988,0,2.9623773640641435e-06
20988,9020989,0,0.0001791795136463334
20989,9020990,0,9.317959532390841e-05
20990,9020991,0,1.8535682190498635e-06
20991,9020992,0,9.430807231896576e-07
20992,9020993,0,0.00018171816584234968
20993,9020994,0,9.476286178558067e-05
20994,9020995,0,5.344042147422295e-06
20995,9020996,0,7.361781987000026e-05
20996,9020997,0,9.798764622659163e-05
20997,9020998,0,6.644195715399308e-06
20998,9020999,0,2.9290615844816636e-06
20999,9021000,0,0.00012014647428749373
21000,9021001,0,7.24714432022194e-05
21001,9021002,0,0.0001456379692998764
21002,9021003,0,0.0006270821905384916
21003,9021004,0,0.005272671882855776
21004,9021005,0,1.2192670266989895e-05
21005,9021006,0,0.0004198501087891471
21006,9021007,0,1.9098673795408248e-05
21007,9021008,0,2.6988804809292528e-06
21008,9021009,0,0.00015194049621328545
21009,9021010,0,0.0034458335858325835
21010,9021011,0,5.757988646672861e-06
21011,9021012,0,7.331982451071496e-06
21012,9021013,0,0.0005230744861568608
21013,9021014,0,5.4181353821028325e-05
21014,9021015,0,0.0006434597039184597
21015,9021016,0,4.349996941569654e-05
21016,9021017,0,7.331982451071496e-06
21017,9021018,0,0.0011834911804119057
21018,9021019,0,7.344977633031483e-05
21019,9021020,0,4.260675408965506e-05
21020,9021021,0,2.5073741750323017e-05
21021,9021022,0,7.623372873746033e-06
21022,9021023,0,1.7977035024752993e-05
21023,9021024,0,0.00017950687143927107
21024,9021025,0,0.0001990626390486583
21025,9021026,0,2.347304837303281e-05
21026,9021027,0,2.0272480823518706e-06
21027,9021028,0,0.00017690137179638522
21028,9021029,0,1.0266788959419505e-05
21029,9021030,0,7.617588785002426e-06
21030,9021031,0,4.960928623827783e-05
21031,9021032,0,4.763897706441332e-06
21032,9021033,0,5.887930940752409e-05
21033,9021034,0,1.356286478477775e-06
21034,9021035,0,1.1366455794470598e-05
21035,9021036,0,5.2821245789780064e-05
21036,9021037,0,6.668588305405105e-05
21037,9021038,0,1.4954110337392553e-05
21038,9021039,0,0.00014624973896667858
21039,9021040,0,2.6547151100526144e-06
21040,9021041,0,0.00039264258218990036
21041,9021042,0,4.919859450085481e-06
21042,9021043,0,9.000381350495379e-05
21043,9021044,0,6.562319759481982e-06
21044,9021045,0,0.00010969782470025492
21045,9021046,0,1.3408378166195284e-05
21046,9021047,0,0.003608133357799187
21047,9021048,0,3.263501992216719e-06
21048,9021049,0,0.0002763674507409434
21049,9021050,0,0.0002525081052434118
21050,9021051,0,6.981697333527162e-05
21051,9021052,0,1.9564353382060214e-06
21052,9021053,0,0.003118987297190397
21053,9021054,0,1.658042669512075e-05
21054,9021055,0,3.2137073311597225e-05
21055,9021056,0,2.5311087639599525e-06
21056,9021057,0,6.30033972943339e-05
21057,9021058,0,0.0003996835107042849
21058,9021059,0,0.0013082263469027498
21059,9021060,0,0.00013476791325428458
21060,9021061,0,2.2296536816332314e-05
21061,9021062,0,6.728392767654973e-06
21062,9021063,0,0.000623614122804795
21063,9021064,0,2.9072143361873427e-06
21064,9021065,0,2.507373187772771e-05
21065,9021066,0,1.3838767852368726e-05
21066,9021067,0,1.4472503282258851e-05
21067,9021068,0,3.7834531197598085e-05
21068,9021069,0,2.1121470086529798e-05
